NODE: 69 	 0.101408 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 8 	 0.101408 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 96 	 0.101409 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 77 	 0.101410 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 86 	 0.101410 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 62 	 0.101410 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 65 	 0.101410 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 85 	 0.105935 	 69 	 69 	 7 	 4 	 10.1059 	 1 
NODE: 6 	 0.107189 	 85 	 96 	 8 	 4 	 6.1072 	 1 
NODE: 2 	 0.107190 	 85 	 96 	 8 	 4 	 6.1072 	 1 
NODE: 7 	 0.109108 	 85 	 62 	 6 	 4 	 6.1091 	 1 
NODE: 53 	 0.109308 	 85 	 77 	 6 	 4 	 6.1093 	 1 
NODE: 60 	 0.111307 	 85 	 6 	 2 	 4 	 6.1113 	 1 
NODE: 98 	 0.111307 	 85 	 6 	 2 	 4 	 6.1113 	 1 
NODE: 49 	 0.115444 	 85 	 7 	 9 	 4 	 6.1154 	 1 
NODE: 80 	 0.117401 	 85 	 53 	 2 	 4 	 6.1174 	 1 
NODE: 13 	 0.120110 	 85 	 80 	 2 	 4 	 6.1201 	 1 
NODE: 81 	 0.125748 	 85 	 49 	 2 	 4 	 6.1257 	 1 
NODE: 56 	 0.125749 	 85 	 49 	 2 	 4 	 6.1257 	 1 
NODE: 59 	 0.125749 	 85 	 49 	 2 	 4 	 6.1257 	 1 
NODE: 89 	 0.125749 	 85 	 49 	 2 	 4 	 6.1257 	 1 
NODE: 48 	 0.125749 	 85 	 49 	 2 	 4 	 6.1257 	 1 
NODE: 68 	 0.126974 	 85 	 89 	 1 	 4 	 6.1270 	 1 
NODE: 18 	 0.126974 	 85 	 89 	 1 	 4 	 6.1270 	 1 
NODE: 35 	 0.126975 	 85 	 89 	 1 	 4 	 6.1270 	 1 
NODE: 61 	 0.127986 	 85 	 13 	 2 	 4 	 6.1280 	 1 
NODE: 88 	 0.127986 	 85 	 13 	 2 	 4 	 6.1280 	 1 
NODE: 90 	 0.127986 	 85 	 13 	 2 	 4 	 6.1280 	 1 
NODE: 4 	 0.127986 	 85 	 13 	 2 	 4 	 6.1280 	 1 
NODE: 66 	 0.131736 	 85 	 59 	 6 	 4 	 6.1317 	 1 
