NODE: 69 	 0.101408 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 8 	 0.101408 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 96 	 0.101409 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 77 	 0.101410 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 85 	 0.106548 	 69 	 69 	 3 	 4 	 10.1065 	 1 
NODE: 86 	 0.107823 	 85 	 96 	 8 	 4 	 6.1078 	 1 
NODE: 62 	 0.107823 	 85 	 96 	 8 	 4 	 6.1078 	 1 
NODE: 6 	 0.107823 	 85 	 96 	 8 	 4 	 6.1078 	 1 
NODE: 65 	 0.107823 	 85 	 96 	 8 	 4 	 6.1078 	 1 
NODE: 2 	 0.110389 	 85 	 62 	 8 	 4 	 6.1104 	 1 
NODE: 7 	 0.110390 	 85 	 62 	 8 	 4 	 6.1104 	 1 
NODE: 53 	 0.117770 	 85 	 6 	 9 	 4 	 6.1178 	 1 
NODE: 60 	 0.127370 	 85 	 53 	 3 	 4 	 6.1274 	 1 
NODE: 98 	 0.127370 	 85 	 53 	 3 	 4 	 6.1274 	 1 
NODE: 80 	 0.129932 	 85 	 60 	 4 	 4 	 6.1299 	 1 
