NODE: 69 	 0.101408 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 8 	 0.101408 	 85 	 85 	 1 	 4 	 6.1014 	 1 
NODE: 96 	 0.105310 	 85 	 8 	 7 	 4 	 6.1053 	 1 
NODE: 85 	 0.107013 	 69 	 69 	 10 	 4 	 10.1070 	 1 
NODE: 77 	 2.861893 	 85 	 85 	 1 	 8 	 8.8619 	 1 
NODE: 96 	 2.871860 	 85 	 77 	 6 	 8 	 8.8719 	 1 
NODE: 60 	 2.881023 	 85 	 96 	 1 	 8 	 8.8810 	 1 
NODE: 86 	 2.887575 	 85 	 60 	 8 	 8 	 8.8876 	 1 
NODE: 48 	 2.887575 	 85 	 60 	 8 	 8 	 8.8876 	 1 
NODE: 7 	 2.888943 	 85 	 86 	 2 	 8 	 8.8889 	 1 
NODE: 56 	 2.895209 	 85 	 7 	 1 	 8 	 8.8952 	 1 
NODE: 93 	 2.897626 	 85 	 56 	 5 	 8 	 8.8976 	 1 
NODE: 77 	 2.911245 	 85 	 85 	 1 	 10 	 8.9112 	 1 
NODE: 96 	 2.913689 	 85 	 77 	 10 	 10 	 8.9137 	 1 
NODE: 60 	 2.923641 	 85 	 96 	 1 	 10 	 8.9236 	 1 
NODE: 86 	 2.928031 	 85 	 60 	 3 	 10 	 8.9280 	 1 
NODE: 48 	 2.928032 	 85 	 60 	 3 	 10 	 8.9280 	 1 
NODE: 7 	 2.931422 	 85 	 86 	 5 	 10 	 8.9314 	 1 
NODE: 56 	 2.940495 	 85 	 7 	 10 	 10 	 8.9405 	 1 
NODE: 93 	 2.941900 	 85 	 56 	 4 	 10 	 8.9419 	 1 
NODE: 77 	 3.001037 	 85 	 85 	 1 	 12 	 9.0010 	 1 
NODE: 96 	 3.009177 	 85 	 77 	 8 	 12 	 9.0092 	 1 
NODE: 60 	 3.012636 	 85 	 96 	 10 	 12 	 9.0126 	 1 
NODE: 86 	 3.018281 	 85 	 60 	 6 	 12 	 9.0183 	 1 
NODE: 48 	 3.018281 	 85 	 60 	 6 	 12 	 9.0183 	 1 
NODE: 56 	 3.025496 	 85 	 86 	 4 	 12 	 9.0255 	 1 
NODE: 93 	 3.034586 	 85 	 56 	 9 	 12 	 9.0346 	 1 
NODE: 7 	 3.034586 	 85 	 56 	 9 	 12 	 9.0346 	 1 
