NODE: 16 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 6 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 34 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 80 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 45 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 2 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 23 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 58 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 98 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 47 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 10 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 60 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 54 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 57 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 87 	 0.101410 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 67 	 0.103416 	 22 	 6 	 7 	 4 	 6.1034 	 1 
NODE: 21 	 0.103416 	 22 	 6 	 7 	 4 	 6.1034 	 1 
NODE: 71 	 0.104334 	 22 	 60 	 8 	 4 	 6.1043 	 1 
NODE: 53 	 0.104335 	 22 	 60 	 8 	 4 	 6.1043 	 1 
NODE: 70 	 0.104335 	 22 	 60 	 8 	 4 	 6.1043 	 1 
NODE: 27 	 0.104335 	 22 	 60 	 8 	 4 	 6.1043 	 1 
NODE: 72 	 0.107164 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 28 	 0.107164 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 79 	 0.107164 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 90 	 0.107164 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 49 	 0.107165 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 50 	 0.107165 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 83 	 0.107165 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 5 	 0.107165 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 75 	 0.107165 	 22 	 87 	 4 	 4 	 6.1072 	 1 
NODE: 7 	 0.107796 	 22 	 53 	 3 	 4 	 6.1078 	 1 
NODE: 77 	 0.107796 	 22 	 53 	 3 	 4 	 6.1078 	 1 
NODE: 26 	 0.107797 	 22 	 53 	 3 	 4 	 6.1078 	 1 
NODE: 61 	 0.108102 	 22 	 2 	 6 	 4 	 6.1081 	 1 
NODE: 14 	 0.108701 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 12 	 0.108702 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 91 	 0.108702 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 44 	 0.108702 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 35 	 0.108702 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 33 	 0.108702 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 25 	 0.108702 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 19 	 0.108702 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 0 	 0.108702 	 22 	 90 	 3 	 4 	 6.1087 	 1 
NODE: 40 	 0.109259 	 22 	 71 	 7 	 4 	 6.1093 	 1 
NODE: 74 	 0.109259 	 22 	 71 	 7 	 4 	 6.1093 	 1 
NODE: 73 	 0.109621 	 22 	 83 	 4 	 4 	 6.1096 	 1 
NODE: 4 	 0.109621 	 22 	 83 	 4 	 4 	 6.1096 	 1 
NODE: 81 	 0.109621 	 22 	 83 	 4 	 4 	 6.1096 	 1 
NODE: 59 	 0.109621 	 22 	 83 	 4 	 4 	 6.1096 	 1 
