NODE: 16 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 6 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 34 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 80 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 45 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 2 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 23 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 58 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 98 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 47 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 10 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 60 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 54 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 57 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 87 	 0.101410 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 67 	 0.101410 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 21 	 0.101410 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 61 	 0.101410 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 27 	 0.101410 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 53 	 0.101410 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 71 	 0.101410 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 70 	 0.102521 	 22 	 6 	 7 	 4 	 6.1025 	 1 
NODE: 75 	 0.104238 	 22 	 61 	 7 	 4 	 6.1042 	 1 
NODE: 50 	 0.104238 	 22 	 61 	 7 	 4 	 6.1042 	 1 
NODE: 24 	 0.104238 	 22 	 61 	 7 	 4 	 6.1042 	 1 
NODE: 72 	 0.104239 	 22 	 61 	 7 	 4 	 6.1042 	 1 
NODE: 59 	 0.104239 	 22 	 61 	 7 	 4 	 6.1042 	 1 
NODE: 28 	 0.105238 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 49 	 0.105238 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 79 	 0.105238 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 83 	 0.105238 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 90 	 0.105238 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 5 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 14 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 19 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 33 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 91 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 81 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 12 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 4 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 73 	 0.105239 	 22 	 27 	 3 	 4 	 6.1052 	 1 
NODE: 76 	 0.106484 	 22 	 81 	 7 	 4 	 6.1065 	 1 
NODE: 48 	 0.106484 	 22 	 81 	 7 	 4 	 6.1065 	 1 
NODE: 42 	 0.106484 	 22 	 81 	 7 	 4 	 6.1065 	 1 
NODE: 55 	 0.106484 	 22 	 81 	 7 	 4 	 6.1065 	 1 
NODE: 89 	 0.106484 	 22 	 81 	 7 	 4 	 6.1065 	 1 
NODE: 13 	 0.106484 	 22 	 81 	 7 	 4 	 6.1065 	 1 
NODE: 56 	 0.106484 	 22 	 81 	 7 	 4 	 6.1065 	 1 
NODE: 36 	 0.106484 	 22 	 81 	 7 	 4 	 6.1065 	 1 
