NODE: 16 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 6 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 34 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 80 	 0.101408 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 45 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 2 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 23 	 0.101409 	 22 	 22 	 1 	 4 	 6.1014 	 1 
NODE: 47 	 0.105648 	 22 	 2 	 6 	 4 	 6.1056 	 1 
NODE: 22 	 0.107332 	 16 	 16 	 6 	 4 	 10.1073 	 1 
NODE: 98 	 0.108585 	 22 	 34 	 8 	 4 	 6.1086 	 1 
NODE: 60 	 0.108585 	 22 	 34 	 8 	 4 	 6.1086 	 1 
NODE: 10 	 0.108586 	 22 	 34 	 8 	 4 	 6.1086 	 1 
NODE: 54 	 0.108586 	 22 	 34 	 8 	 4 	 6.1086 	 1 
NODE: 58 	 0.108586 	 22 	 34 	 8 	 4 	 6.1086 	 1 
NODE: 57 	 0.111373 	 22 	 47 	 3 	 4 	 6.1114 	 1 
NODE: 61 	 0.111373 	 22 	 47 	 3 	 4 	 6.1114 	 1 
NODE: 87 	 0.111373 	 22 	 47 	 3 	 4 	 6.1114 	 1 
NODE: 75 	 0.111374 	 22 	 47 	 3 	 4 	 6.1114 	 1 
NODE: 67 	 0.112475 	 22 	 60 	 6 	 4 	 6.1125 	 1 
NODE: 71 	 0.112475 	 22 	 60 	 6 	 4 	 6.1125 	 1 
NODE: 21 	 0.113841 	 22 	 10 	 9 	 4 	 6.1138 	 1 
NODE: 27 	 0.113841 	 22 	 10 	 9 	 4 	 6.1138 	 1 
NODE: 53 	 0.115301 	 22 	 54 	 2 	 4 	 6.1153 	 1 
NODE: 50 	 0.116377 	 22 	 75 	 10 	 4 	 6.1164 	 1 
NODE: 24 	 0.116378 	 22 	 75 	 10 	 4 	 6.1164 	 1 
NODE: 72 	 0.116378 	 22 	 75 	 10 	 4 	 6.1164 	 1 
NODE: 28 	 0.117300 	 22 	 21 	 8 	 4 	 6.1173 	 1 
NODE: 49 	 0.120861 	 22 	 27 	 9 	 4 	 6.1209 	 1 
NODE: 79 	 0.120861 	 22 	 27 	 9 	 4 	 6.1209 	 1 
NODE: 59 	 0.121684 	 22 	 24 	 2 	 4 	 6.1217 	 1 
NODE: 70 	 0.122358 	 22 	 71 	 3 	 4 	 6.1224 	 1 
NODE: 83 	 0.123291 	 22 	 49 	 5 	 4 	 6.1233 	 1 
NODE: 14 	 0.123291 	 22 	 49 	 5 	 4 	 6.1233 	 1 
NODE: 5 	 0.123291 	 22 	 49 	 5 	 4 	 6.1233 	 1 
NODE: 90 	 0.123292 	 22 	 49 	 5 	 4 	 6.1233 	 1 
NODE: 91 	 0.123292 	 22 	 49 	 5 	 4 	 6.1233 	 1 
NODE: 12 	 0.123292 	 22 	 49 	 5 	 4 	 6.1233 	 1 
NODE: 33 	 0.123292 	 22 	 49 	 5 	 4 	 6.1233 	 1 
NODE: 19 	 0.123292 	 22 	 49 	 5 	 4 	 6.1233 	 1 
NODE: 7 	 0.128931 	 22 	 70 	 10 	 4 	 6.1289 	 1 
NODE: 26 	 0.128931 	 22 	 70 	 10 	 4 	 6.1289 	 1 
NODE: 40 	 0.128931 	 22 	 70 	 10 	 4 	 6.1289 	 1 
